InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalSpend
546622,22386,JUMBO BAG PINK POLKADOT,2,2011-03-15 11:30:00,1.95,17954,United Kingdom,3.9
546622,22382,LUNCH BAG SPACEBOY DESIGN,2,2011-03-15 11:30:00,1.65,17954,United Kingdom,3.3
546622,22662,LUNCH BAG DOLLY GIRL DESIGN,2,2011-03-15 11:30:00,1.65,17954,United Kingdom,3.3
546622,20725,LUNCH BAG RED RETROSPOT,2,2011-03-15 11:30:00,1.65,17954,United Kingdom,3.3
546622,20728,LUNCH BAG CARS BLUE,2,2011-03-15 11:30:00,1.65,17954,United Kingdom,3.3
546622,21930,JUMBO STORAGE BAG SKULLS,2,2011-03-15 11:30:00,1.95,17954,United Kingdom,3.9
546622,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-03-15 11:30:00,1.95,17954,United Kingdom,1.95
546622,20727,LUNCH BAG  BLACK SKULL.,3,2011-03-15 11:30:00,1.65,17954,United Kingdom,4.949999999999999
546622,22356,CHARLOTTE BAG PINK POLKADOT,2,2011-03-15 11:30:00,0.85,17954,United Kingdom,1.7
546622,20723,STRAWBERRY CHARLOTTE BAG,2,2011-03-15 11:30:00,0.85,17954,United Kingdom,1.7
546622,22355,CHARLOTTE BAG SUKI DESIGN,1,2011-03-15 11:30:00,0.85,17954,United Kingdom,0.85
546622,21934,SKULL SHOULDER BAG,2,2011-03-15 11:30:00,1.65,17954,United Kingdom,3.3
546622,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,2,2011-03-15 11:30:00,0.85,17954,United Kingdom,1.7
546622,20724,RED RETROSPOT CHARLOTTE BAG,2,2011-03-15 11:30:00,0.85,17954,United Kingdom,1.7
546622,22355,CHARLOTTE BAG SUKI DESIGN,1,2011-03-15 11:30:00,0.85,17954,United Kingdom,0.85
546622,85205B,PINK FELT EASTER RABBIT GARLAND,8,2011-03-15 11:30:00,2.55,17954,United Kingdom,20.4
546622,22246,MAGIC GARDEN FELT GARLAND,1,2011-03-15 11:30:00,1.95,17954,United Kingdom,1.95
546622,84212,"ASSORTED FLOWER COLOUR ""LEIS""",18,2011-03-15 11:30:00,0.65,17954,United Kingdom,11.700000000000001
546622,20752,BLUE POLKADOT WASHING UP GLOVES,1,2011-03-15 11:30:00,2.1,17954,United Kingdom,2.1
546622,20754,RETROSPOT RED WASHING UP GLOVES,1,2011-03-15 11:30:00,2.1,17954,United Kingdom,2.1
546622,20751,FUNKY WASHING UP GLOVES ASSORTED,1,2011-03-15 11:30:00,2.1,17954,United Kingdom,2.1
546622,21497,FANCY FONTS BIRTHDAY WRAP,25,2011-03-15 11:30:00,0.42,17954,United Kingdom,10.5
546624,21787,RAIN PONCHO RETROSPOT,24,2011-03-15 11:38:00,0.85,14193,United Kingdom,20.4
546624,22751,FELTCRAFT PRINCESS OLIVIA DOLL,4,2011-03-15 11:38:00,3.75,14193,United Kingdom,15.0
546624,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2011-03-15 11:38:00,3.75,14193,United Kingdom,15.0
546624,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-03-15 11:38:00,3.75,14193,United Kingdom,15.0
546624,22652,TRAVEL SEWING KIT,10,2011-03-15 11:38:00,1.65,14193,United Kingdom,16.5
546624,22898,CHILDRENS APRON APPLES DESIGN,8,2011-03-15 11:38:00,1.95,14193,United Kingdom,15.6
546624,20749,ASSORTED COLOUR MINI CASES,2,2011-03-15 11:38:00,7.95,14193,United Kingdom,15.9
546624,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-03-15 11:38:00,1.95,14193,United Kingdom,15.6
546624,22274,FELTCRAFT DOLL EMILY,6,2011-03-15 11:38:00,2.95,14193,United Kingdom,17.700000000000003
546624,22273,FELTCRAFT DOLL MOLLY,6,2011-03-15 11:38:00,2.95,14193,United Kingdom,17.700000000000003
546624,22271,FELTCRAFT DOLL ROSIE,6,2011-03-15 11:38:00,2.95,14193,United Kingdom,17.700000000000003
546624,22149,FELTCRAFT 6 FLOWER FRIENDS,12,2011-03-15 11:38:00,2.1,14193,United Kingdom,25.200000000000003
546624,22621,TRADITIONAL KNITTING NANCY,12,2011-03-15 11:38:00,1.45,14193,United Kingdom,17.4
546624,22074,6 RIBBONS SHIMMERING PINKS,12,2011-03-15 11:38:00,1.65,14193,United Kingdom,19.799999999999997
546624,85049H,URBAN BLACK RIBBONS,12,2011-03-15 11:38:00,1.25,14193,United Kingdom,15.0
546624,85049F,BABY BOOM RIBBONS,12,2011-03-15 11:38:00,1.25,14193,United Kingdom,15.0
546624,21259,VICTORIAN SEWING BOX SMALL,2,2011-03-15 11:38:00,5.95,14193,United Kingdom,11.9
546624,17003,BROCADE RING PURSE,36,2011-03-15 11:38:00,0.29,14193,United Kingdom,10.44
546624,22076,6 RIBBONS EMPIRE,24,2011-03-15 11:38:00,1.65,14193,United Kingdom,39.599999999999994
546624,21156,RETROSPOT CHILDRENS APRON,8,2011-03-15 11:38:00,1.95,14193,United Kingdom,15.6
546624,20750,RED RETROSPOT MINI CASES,2,2011-03-15 11:38:00,7.95,14193,United Kingdom,15.9
546624,22077,6 RIBBONS RUSTIC CHARM,24,2011-03-15 11:38:00,1.65,14193,United Kingdom,39.599999999999994
546624,85049E,SCANDINAVIAN REDS RIBBONS,12,2011-03-15 11:38:00,1.25,14193,United Kingdom,15.0
546625,20983,12 PENCILS TALL TUBE RED RETROSPOT,24,2011-03-15 11:45:00,0.85,17542,United Kingdom,20.4
546625,21126,SET OF 6 GIRLS CELEBRATION CANDLES,2,2011-03-15 11:45:00,1.25,17542,United Kingdom,2.5
546625,20770,ABSTRACT CIRCLE JOURNAL,1,2011-03-15 11:45:00,2.55,17542,United Kingdom,2.55
546625,21213,PACK OF 72 SKULL CAKE CASES,1,2011-03-15 11:45:00,0.55,17542,United Kingdom,0.55
546625,22621,TRADITIONAL KNITTING NANCY,1,2011-03-15 11:45:00,1.45,17542,United Kingdom,1.45
546625,21975,PACK OF 60 DINOSAUR CAKE CASES,1,2011-03-15 11:45:00,0.55,17542,United Kingdom,0.55
546625,84991,60 TEATIME FAIRY CAKE CASES,1,2011-03-15 11:45:00,0.55,17542,United Kingdom,0.55
546625,84992,72 SWEETHEART FAIRY CAKE CASES,1,2011-03-15 11:45:00,0.55,17542,United Kingdom,0.55
546625,22379,RECYCLING BAG RETROSPOT,1,2011-03-15 11:45:00,2.1,17542,United Kingdom,2.1
546625,22381,TOY TIDY PINK POLKADOT,1,2011-03-15 11:45:00,2.1,17542,United Kingdom,2.1
546625,51020A,SUMMER FUN DESIGN SHOWER CAP,3,2011-03-15 11:45:00,0.29,17542,United Kingdom,0.8699999999999999
546625,51020B,STRIPY DESIGN SHOWER CAP,2,2011-03-15 11:45:00,0.29,17542,United Kingdom,0.58
546625,21935,SUKI  SHOULDER BAG,16,2011-03-15 11:45:00,1.65,17542,United Kingdom,26.4
546625,21934,SKULL SHOULDER BAG,11,2011-03-15 11:45:00,1.65,17542,United Kingdom,18.15
546625,21498,RED RETROSPOT WRAP,25,2011-03-15 11:45:00,0.42,17542,United Kingdom,10.5
546625,16161G,WRAP BAD HAIR DAY,25,2011-03-15 11:45:00,0.1,17542,United Kingdom,2.5
546625,85141,JARDIN ETCHED GLASS FRUITBOWL,1,2011-03-15 11:45:00,10.75,17542,United Kingdom,10.75
546625,22563,HAPPY STENCIL CRAFT,1,2011-03-15 11:45:00,1.25,17542,United Kingdom,1.25
546625,22493,PAINT YOUR OWN CANVAS SET,2,2011-03-15 11:45:00,1.65,17542,United Kingdom,3.3
546625,22968,ROSE COTTAGE KEEPSAKE BOX,1,2011-03-15 11:45:00,9.95,17542,United Kingdom,9.95
546625,22473,TV DINNER TRAY VINTAGE PAISLEY,2,2011-03-15 11:45:00,4.95,17542,United Kingdom,9.9
546625,22475,SKULL DESIGN TV DINNER TRAY,1,2011-03-15 11:45:00,4.95,17542,United Kingdom,4.95
546625,22621,TRADITIONAL KNITTING NANCY,3,2011-03-15 11:45:00,1.45,17542,United Kingdom,4.35
546625,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,6,2011-03-15 11:45:00,4.25,17542,United Kingdom,25.5
546625,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-03-15 11:45:00,8.5,17542,United Kingdom,8.5
546631,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,24,2011-03-15 12:03:00,2.55,15181,United Kingdom,61.199999999999996
546631,21623,VINTAGE UNION JACK MEMOBOARD,24,2011-03-15 12:03:00,9.95,15181,United Kingdom,238.79999999999998
546632,84978,HANGING HEART JAR T-LIGHT HOLDER,72,2011-03-15 12:05:00,1.06,17080,United Kingdom,76.32000000000001
546633,75049L,LARGE CIRCULAR MIRROR MOBILE,96,2011-03-15 12:06:00,0.85,16168,United Kingdom,81.6
546633,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-03-15 12:06:00,2.55,16168,United Kingdom,81.6
546634,82582,AREA PATROLLED METAL SIGN,2,2011-03-15 12:10:00,2.1,14527,United Kingdom,4.2
546634,82583,HOT BATHS METAL SIGN,2,2011-03-15 12:10:00,2.1,14527,United Kingdom,4.2
546634,82580,BATHROOM METAL SIGN,2,2011-03-15 12:10:00,0.55,14527,United Kingdom,1.1
546634,22100,SKULLS SQUARE TISSUE BOX,1,2011-03-15 12:10:00,1.25,14527,United Kingdom,1.25
546634,22096,PINK PAISLEY SQUARE TISSUE BOX,1,2011-03-15 12:10:00,1.25,14527,United Kingdom,1.25
546634,84836,ZINC METAL HEART DECORATION,5,2011-03-15 12:10:00,1.25,14527,United Kingdom,6.25
546634,23182,TOILET SIGN OCCUPIED OR VACANT,3,2011-03-15 12:10:00,0.83,14527,United Kingdom,2.4899999999999998
546634,22728,ALARM CLOCK BAKELIKE PINK,1,2011-03-15 12:10:00,3.75,14527,United Kingdom,3.75
546634,82011B,BATHROOM SCALES RUBBER DUCKS,1,2011-03-15 12:10:00,3.75,14527,United Kingdom,3.75
546634,22424,ENAMEL BREAD BIN CREAM,2,2011-03-15 12:10:00,12.75,14527,United Kingdom,25.5
546634,22193,RED DINER WALL CLOCK,1,2011-03-15 12:10:00,8.5,14527,United Kingdom,8.5
546634,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-03-15 12:10:00,7.9,14527,United Kingdom,15.8
546635,20971,PINK BLUE FELT CRAFT TRINKET BOX,4,2011-03-15 12:11:00,1.25,16392,United Kingdom,5.0
546635,22268,EASTER DECORATION SITTING BUNNY,8,2011-03-15 12:11:00,0.85,16392,United Kingdom,6.8
546635,22513,DOORSTOP FOOTBALL DESIGN,1,2011-03-15 12:11:00,3.75,16392,United Kingdom,3.75
546635,16169M,WRAP DAISY CARPET,10,2011-03-15 12:11:00,0.42,16392,United Kingdom,4.2
546635,21498,RED RETROSPOT WRAP,10,2011-03-15 12:11:00,0.42,16392,United Kingdom,4.2
546635,10135,COLOURING PENCILS BROWN TUBE,10,2011-03-15 12:11:00,1.25,16392,United Kingdom,12.5
546635,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,2,2011-03-15 12:11:00,0.85,16392,United Kingdom,1.7
546635,84592,CROCHET ROSE PURSE WITH SUEDE BACK,2,2011-03-15 12:11:00,2.95,16392,United Kingdom,5.9
546635,21086,SET/6 RED SPOTTY PAPER CUPS,4,2011-03-15 12:11:00,0.65,16392,United Kingdom,2.6
546635,20725,LUNCH BAG RED RETROSPOT,1,2011-03-15 12:11:00,1.65,16392,United Kingdom,1.65
546635,22662,LUNCH BAG DOLLY GIRL DESIGN,1,2011-03-15 12:11:00,1.65,16392,United Kingdom,1.65
546635,84992,72 SWEETHEART FAIRY CAKE CASES,2,2011-03-15 12:11:00,0.55,16392,United Kingdom,1.1
546635,10135,COLOURING PENCILS BROWN TUBE,2,2011-03-15 12:11:00,1.25,16392,United Kingdom,2.5
546635,84907,PINK YELLOW PATCH CUSHION COVER,1,2011-03-15 12:11:00,7.65,16392,United Kingdom,7.65
546635,84919,BLUE CUSHION COVER WITH FLOWER,1,2011-03-15 12:11:00,6.95,16392,United Kingdom,6.95
546635,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-03-15 12:11:00,0.95,16392,United Kingdom,0.95
546635,21912,VINTAGE SNAKES & LADDERS,2,2011-03-15 12:11:00,3.75,16392,United Kingdom,7.5
546635,85015,SET OF 12  VINTAGE POSTCARD SET,3,2011-03-15 12:11:00,2.55,16392,United Kingdom,7.6499999999999995
546635,22744,MAKE YOUR OWN MONSOON CARD KIT,2,2011-03-15 12:11:00,2.95,16392,United Kingdom,5.9
546635,22654,DELUXE SEWING KIT,1,2011-03-15 12:11:00,5.95,16392,United Kingdom,5.95
546635,22033,BOTANICAL ROSE GREETING CARD,12,2011-03-15 12:11:00,0.42,16392,United Kingdom,5.04
546635,22372,AIRLINE BAG VINTAGE WORLD CHAMPION,2,2011-03-15 12:11:00,4.25,16392,United Kingdom,8.5
546635,16169M,WRAP DAISY CARPET,25,2011-03-15 12:11:00,0.42,16392,United Kingdom,10.5
546635,79191C,RETRO PLASTIC ELEPHANT TRAY,2,2011-03-15 12:11:00,0.85,16392,United Kingdom,1.7
546635,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-03-15 12:11:00,0.55,16392,United Kingdom,0.55
546635,22088,PAPER BUNTING COLOURED LACE,1,2011-03-15 12:11:00,2.95,16392,United Kingdom,2.95
546635,20725,LUNCH BAG RED RETROSPOT,1,2011-03-15 12:11:00,1.65,16392,United Kingdom,1.65
546635,22383,LUNCH BAG SUKI DESIGN,1,2011-03-15 12:11:00,1.65,16392,United Kingdom,1.65
546635,22662,LUNCH BAG DOLLY GIRL DESIGN,1,2011-03-15 12:11:00,1.65,16392,United Kingdom,1.65
546635,20727,LUNCH BAG  BLACK SKULL.,1,2011-03-15 12:11:00,1.65,16392,United Kingdom,1.65
546635,22375,AIRLINE BAG VINTAGE JET SET BROWN,1,2011-03-15 12:11:00,4.25,16392,United Kingdom,4.25
546635,22197,SMALL POPCORN HOLDER,26,2011-03-15 12:11:00,0.85,16392,United Kingdom,22.099999999999998
546635,21121,SET/10 RED POLKADOT PARTY CANDLES,3,2011-03-15 12:11:00,1.25,16392,United Kingdom,3.75
546635,21898,POTTING SHED ROSE CANDLE,1,2011-03-15 12:11:00,2.95,16392,United Kingdom,2.95
546635,21314,SMALL GLASS HEART TRINKET POT,4,2011-03-15 12:11:00,2.1,16392,United Kingdom,8.4
546635,21242,RED RETROSPOT PLATE,8,2011-03-15 12:11:00,1.69,16392,United Kingdom,13.52
546635,21714,CITRONELLA CANDLE GARDEN POT,6,2011-03-15 12:11:00,1.25,16392,United Kingdom,7.5
546635,84497,BUTTONS AND STRIPES NOTEBOOK,1,2011-03-15 12:11:00,3.75,16392,United Kingdom,3.75
546635,21080,SET/20 RED RETROSPOT PAPER NAPKINS,3,2011-03-15 12:11:00,0.85,16392,United Kingdom,2.55
546635,85049E,SCANDINAVIAN REDS RIBBONS,1,2011-03-15 12:11:00,1.25,16392,United Kingdom,1.25
546635,22077,6 RIBBONS RUSTIC CHARM,3,2011-03-15 12:11:00,1.65,16392,United Kingdom,4.949999999999999
546635,22616,PACK OF 12 LONDON TISSUES,12,2011-03-15 12:11:00,0.29,16392,United Kingdom,3.4799999999999995
546635,22659,LUNCH BOX I LOVE LONDON,1,2011-03-15 12:11:00,1.95,16392,United Kingdom,1.95
546635,22530,MAGIC DRAWING SLATE DOLLY GIRL,15,2011-03-15 12:11:00,0.42,16392,United Kingdom,6.3
546635,21094,SET/6 RED SPOTTY PAPER PLATES,3,2011-03-15 12:11:00,0.85,16392,United Kingdom,2.55
546636,22485,SET OF 2 WOODEN MARKET CRATES,2,2011-03-15 12:19:00,12.75,14534,United Kingdom,25.5
546636,21558,SKULL LUNCH BOX WITH CUTLERY,3,2011-03-15 12:19:00,2.55,14534,United Kingdom,7.6499999999999995
546636,21080,SET/20 RED RETROSPOT PAPER NAPKINS,3,2011-03-15 12:19:00,0.85,14534,United Kingdom,2.55
546636,22966,GINGERBREAD MAN COOKIE CUTTER,1,2011-03-15 12:19:00,1.25,14534,United Kingdom,1.25
546636,22230,JIGSAW TREE WITH WATERING CAN,5,2011-03-15 12:19:00,0.85,14534,United Kingdom,4.25
546636,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,2,2011-03-15 12:19:00,2.1,14534,United Kingdom,4.2
546636,84378,SET OF 3 HEART COOKIE CUTTERS,2,2011-03-15 12:19:00,1.25,14534,United Kingdom,2.5
546636,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,2,2011-03-15 12:19:00,1.25,14534,United Kingdom,2.5
546636,22966,GINGERBREAD MAN COOKIE CUTTER,2,2011-03-15 12:19:00,1.25,14534,United Kingdom,2.5
546636,21187,WHITE BELL HONEYCOMB PAPER GARLAND,3,2011-03-15 12:19:00,1.65,14534,United Kingdom,4.949999999999999
546636,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,2011-03-15 12:19:00,1.25,14534,United Kingdom,1.25
546636,84378,SET OF 3 HEART COOKIE CUTTERS,1,2011-03-15 12:19:00,1.25,14534,United Kingdom,1.25
546636,22990,COTTON APRON PANTRY DESIGN,1,2011-03-15 12:19:00,4.95,14534,United Kingdom,4.95
546636,22907,PACK OF 20 NAPKINS PANTRY DESIGN,4,2011-03-15 12:19:00,0.85,14534,United Kingdom,3.4
546636,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2011-03-15 12:19:00,3.25,14534,United Kingdom,19.5
546636,22990,COTTON APRON PANTRY DESIGN,2,2011-03-15 12:19:00,4.95,14534,United Kingdom,9.9
546636,79191D,RETRO PLASTIC DAISY TRAY,3,2011-03-15 12:19:00,0.85,14534,United Kingdom,2.55
546636,79191B,RETRO PLASTIC POLKA TRAY,3,2011-03-15 12:19:00,0.85,14534,United Kingdom,2.55
546636,22439,6 ROCKET BALLOONS,2,2011-03-15 12:19:00,0.65,14534,United Kingdom,1.3
546636,21955,DOORMAT UNION JACK GUNS AND ROSES,1,2011-03-15 12:19:00,7.95,14534,United Kingdom,7.95
546636,84789,ENCHANTED BIRD PLANT CAGE,2,2011-03-15 12:19:00,3.75,14534,United Kingdom,7.5
546636,22845,VINTAGE CREAM CAT FOOD CONTAINER,1,2011-03-15 12:19:00,6.35,14534,United Kingdom,6.35
546636,22936,BAKING MOULD ROSE WHITE CHOCOLATE,1,2011-03-15 12:19:00,3.25,14534,United Kingdom,3.25
546636,22935,BAKING MOULD ROSE MILK CHOCOLATE,1,2011-03-15 12:19:00,3.25,14534,United Kingdom,3.25
546636,22931,BAKING MOULD HEART WHITE CHOCOLATE,1,2011-03-15 12:19:00,2.55,14534,United Kingdom,2.55
546636,22930,BAKING MOULD HEART MILK CHOCOLATE,1,2011-03-15 12:19:00,2.55,14534,United Kingdom,2.55
546637,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,24,2011-03-15 12:37:00,9.95,13854,United Kingdom,238.79999999999998
546637,21363,HOME SMALL WOOD LETTERS,6,2011-03-15 12:37:00,4.95,13854,United Kingdom,29.700000000000003
546637,22281,EASTER TREE YELLOW BIRDS,4,2011-03-15 12:37:00,5.95,13854,United Kingdom,23.8
546638,21733,RED HANGING HEART T-LIGHT HOLDER,6,2011-03-15 12:52:00,2.95,15106,United Kingdom,17.700000000000003
546638,22138,BAKING SET 9 PIECE RETROSPOT,3,2011-03-15 12:52:00,4.95,15106,United Kingdom,14.850000000000001
546638,22617,BAKING SET SPACEBOY DESIGN,3,2011-03-15 12:52:00,4.95,15106,United Kingdom,14.850000000000001
546638,22620,4 TRADITIONAL SPINNING TOPS,12,2011-03-15 12:52:00,1.25,15106,United Kingdom,15.0
546638,22314,OFFICE MUG WARMER CHOC+BLUE,6,2011-03-15 12:52:00,2.95,15106,United Kingdom,17.700000000000003
546638,22568,FELTCRAFT CUSHION OWL,4,2011-03-15 12:52:00,3.75,15106,United Kingdom,15.0
546638,22299,PIG KEYRING WITH LIGHT & SOUND,24,2011-03-15 12:52:00,1.25,15106,United Kingdom,30.0
546638,20931,BLUE POT PLANT CANDLE,4,2011-03-15 12:52:00,3.75,15106,United Kingdom,15.0
546638,85016,SET OF 6 VINTAGE NOTELETS KIT,6,2011-03-15 12:52:00,2.55,15106,United Kingdom,15.299999999999999
546638,23049,RECYCLED ACAPULCO MAT RED,2,2011-03-15 12:52:00,8.25,15106,United Kingdom,16.5
546638,21982,PACK OF 12 SUKI TISSUES,24,2011-03-15 12:52:00,0.29,15106,United Kingdom,6.959999999999999
546638,22501,PICNIC BASKET WICKER LARGE,2,2011-03-15 12:52:00,9.95,15106,United Kingdom,19.9
546638,21238,RED RETROSPOT CUP,8,2011-03-15 12:52:00,0.85,15106,United Kingdom,6.8
546638,21242,RED RETROSPOT PLATE,8,2011-03-15 12:52:00,1.69,15106,United Kingdom,13.52
546638,21080,SET/20 RED RETROSPOT PAPER NAPKINS,12,2011-03-15 12:52:00,0.85,15106,United Kingdom,10.2
546638,22383,LUNCH BAG SUKI DESIGN,10,2011-03-15 12:52:00,1.65,15106,United Kingdom,16.5
546638,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,2011-03-15 12:52:00,1.65,15106,United Kingdom,19.799999999999997
546638,22352,LUNCH BOX WITH CUTLERY RETROSPOT,6,2011-03-15 12:52:00,2.55,15106,United Kingdom,15.299999999999999
546638,21561,DINOSAUR LUNCH BOX WITH CUTLERY,6,2011-03-15 12:52:00,2.55,15106,United Kingdom,15.299999999999999
546638,22055,MINI CAKE STAND  HANGING STRAWBERY,8,2011-03-15 12:52:00,1.65,15106,United Kingdom,13.2
546638,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,2011-03-15 12:52:00,9.95,15106,United Kingdom,19.9
546638,21833,CAMOUFLAGE LED TORCH,12,2011-03-15 12:52:00,1.69,15106,United Kingdom,20.28
546638,22558,CLOTHES PEGS RETROSPOT PACK 24,12,2011-03-15 12:52:00,1.49,15106,United Kingdom,17.88
546638,21155,RED RETROSPOT PEG BAG,6,2011-03-15 12:52:00,2.55,15106,United Kingdom,15.299999999999999
546638,22418,10 COLOUR SPACEBOY PEN,24,2011-03-15 12:52:00,0.85,15106,United Kingdom,20.4
546638,21829,DINOSAUR KEYRINGS ASSORTED,36,2011-03-15 12:52:00,0.21,15106,United Kingdom,7.56
546639,22228,BUNNY WOODEN PAINTED WITH BIRD,12,2011-03-15 12:54:00,0.85,13971,United Kingdom,10.2
546639,22148,EASTER CRAFT 4 CHICKS,12,2011-03-15 12:54:00,1.95,13971,United Kingdom,23.4
546639,22241,GARLAND WOODEN HAPPY EASTER,12,2011-03-15 12:54:00,1.25,13971,United Kingdom,15.0
546639,85194L,HANGING SPRING FLOWER EGG LARGE,24,2011-03-15 12:54:00,0.85,13971,United Kingdom,20.4
546639,85194S,HANGING SPRING FLOWER EGG SMALL,24,2011-03-15 12:54:00,0.65,13971,United Kingdom,15.600000000000001
546639,85099B,JUMBO BAG RED RETROSPOT,10,2011-03-15 12:54:00,1.95,13971,United Kingdom,19.5
546639,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-03-15 12:54:00,1.25,13971,United Kingdom,15.0
546639,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-03-15 12:54:00,3.95,13971,United Kingdom,15.8
546639,21675,BUTTERFLIES STICKERS,12,2011-03-15 12:54:00,0.85,13971,United Kingdom,10.2
546639,21676,FLOWERS  STICKERS,12,2011-03-15 12:54:00,0.85,13971,United Kingdom,10.2
546639,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-03-15 12:54:00,1.69,13971,United Kingdom,27.04
546639,22808,SET OF 6 T-LIGHTS EASTER CHICKS,6,2011-03-15 12:54:00,2.95,13971,United Kingdom,17.700000000000003
546639,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2011-03-15 12:54:00,1.25,13971,United Kingdom,30.0
546639,72140E,BEST DAD CANDLE LETTERS,6,2011-03-15 12:54:00,0.85,13971,United Kingdom,5.1
546639,22391,PAPERWEIGHT HOME SWEET HOME,6,2011-03-15 12:54:00,2.55,13971,United Kingdom,15.299999999999999
546639,22395,PAPERWEIGHT VINTAGE PAISLEY,6,2011-03-15 12:54:00,2.55,13971,United Kingdom,15.299999999999999
546639,21439,BASKET OF TOADSTOOLS,12,2011-03-15 12:54:00,1.25,13971,United Kingdom,15.0
546639,22258,FELT FARM ANIMAL RABBIT,12,2011-03-15 12:54:00,1.25,13971,United Kingdom,15.0
546639,22249,DECORATION WHITE CHICK MAGIC GARDEN,16,2011-03-15 12:54:00,0.85,13971,United Kingdom,13.6
546640,21914,BLUE HARMONICA IN BOX,12,2011-03-15 12:56:00,1.25,14092,United Kingdom,15.0
546640,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2011-03-15 12:56:00,2.95,14092,United Kingdom,17.700000000000003
546640,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-03-15 12:56:00,2.95,14092,United Kingdom,17.700000000000003
546640,22960,JAM MAKING SET WITH JARS,6,2011-03-15 12:56:00,4.25,14092,United Kingdom,25.5
546640,22963,JAM JAR WITH GREEN LID,12,2011-03-15 12:56:00,0.85,14092,United Kingdom,10.2
546640,22727,ALARM CLOCK BAKELIKE RED,8,2011-03-15 12:56:00,3.75,14092,United Kingdom,30.0
546640,22726,ALARM CLOCK BAKELIKE GREEN,8,2011-03-15 12:56:00,3.75,14092,United Kingdom,30.0
546640,21877,HOME SWEET HOME MUG,12,2011-03-15 12:56:00,1.25,14092,United Kingdom,15.0
546640,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-03-15 12:56:00,4.95,14092,United Kingdom,14.850000000000001
546640,21754,HOME BUILDING BLOCK WORD,3,2011-03-15 12:56:00,5.95,14092,United Kingdom,17.85
546640,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-03-15 12:56:00,1.25,14092,United Kingdom,15.0
546640,22431,WATERING CAN BLUE ELEPHANT,6,2011-03-15 12:56:00,1.95,14092,United Kingdom,11.7
546640,22457,NATURAL SLATE HEART CHALKBOARD,6,2011-03-15 12:56:00,2.95,14092,United Kingdom,17.700000000000003
546642,22993,SET OF 4 PANTRY JELLY MOULDS,24,2011-03-15 13:13:00,1.25,12779,Poland,30.0
546642,22666,RECIPE BOX PANTRY YELLOW DESIGN,24,2011-03-15 13:13:00,2.55,12779,Poland,61.199999999999996
546642,21232,STRAWBERRY CERAMIC TRINKET BOX,24,2011-03-15 13:13:00,1.25,12779,Poland,30.0
546642,22057,CERAMIC PLATE STRAWBERRY DESIGN,24,2011-03-15 13:13:00,1.49,12779,Poland,35.76
546642,22059,CERAMIC STRAWBERRY DESIGN MUG,24,2011-03-15 13:13:00,1.49,12779,Poland,35.76
546642,22061,LARGE CAKE STAND  HANGING STRAWBERY,2,2011-03-15 13:13:00,9.95,12779,Poland,19.9
546642,37450,CERAMIC CAKE BOWL + HANGING CAKES,12,2011-03-15 13:13:00,2.95,12779,Poland,35.400000000000006
546642,37448,CERAMIC CAKE DESIGN SPOTTED MUG,24,2011-03-15 13:13:00,1.49,12779,Poland,35.76
546642,22626,BLACK KITCHEN SCALES,4,2011-03-15 13:13:00,8.5,12779,Poland,34.0
546643,22423,REGENCY CAKESTAND 3 TIER,2,2011-03-15 13:23:00,12.75,16214,United Kingdom,25.5
546643,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-03-15 13:23:00,2.95,16214,United Kingdom,17.700000000000003
546643,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-03-15 13:23:00,2.95,16214,United Kingdom,17.700000000000003
